,UNIQUE_CARRIER_NAME,DATE,TOP1_DEST,TOP2_DEST,TOP3_DEST,TOP4_DEST,TOP5_DEST
1424,United Air Lines Inc.,2014-03-01,"Chicago, IL","Houston, TX","Denver, CO","San Francisco, CA","Newark, NJ"
1425,United Air Lines Inc.,2014-04-01,"Chicago, IL","Denver, CO","Houston, TX","San Francisco, CA","Newark, NJ"
1426,United Air Lines Inc.,2014-05-01,"Chicago, IL","Houston, TX","Denver, CO","San Francisco, CA","Newark, NJ"
1427,United Air Lines Inc.,2014-06-01,"Chicago, IL","Houston, TX","Denver, CO","San Francisco, CA","Newark, NJ"
1428,United Air Lines Inc.,2014-07-01,"Chicago, IL","Houston, TX","Denver, CO","Newark, NJ","San Francisco, CA"
1429,United Air Lines Inc.,2014-08-01,"Chicago, IL","Denver, CO","Houston, TX","San Francisco, CA","Newark, NJ"
1430,United Air Lines Inc.,2014-09-01,"Chicago, IL","Houston, TX","Denver, CO","Newark, NJ","San Francisco, CA"
1431,United Air Lines Inc.,2014-10-01,"Chicago, IL","Houston, TX","Denver, CO","San Francisco, CA","Newark, NJ"
1432,United Air Lines Inc.,2014-11-01,"Chicago, IL","Houston, TX","Denver, CO","Newark, NJ","San Francisco, CA"
1433,United Air Lines Inc.,2014-12-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1434,United Air Lines Inc.,2015-01-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1435,United Air Lines Inc.,2015-02-01,"Houston, TX","Chicago, IL","Denver, CO","Newark, NJ","San Francisco, CA"
1436,United Air Lines Inc.,2015-03-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1437,United Air Lines Inc.,2015-04-01,"Chicago, IL","Houston, TX","Denver, CO","Newark, NJ","San Francisco, CA"
1438,United Air Lines Inc.,2015-05-01,"Chicago, IL","Houston, TX","Denver, CO","Newark, NJ","San Francisco, CA"
1439,United Air Lines Inc.,2015-06-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1440,United Air Lines Inc.,2015-07-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1441,United Air Lines Inc.,2015-08-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1442,United Air Lines Inc.,2015-09-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1443,United Air Lines Inc.,2015-10-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1444,United Air Lines Inc.,2015-11-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1445,United Air Lines Inc.,2015-12-01,"Houston, TX","Chicago, IL","Denver, CO","Newark, NJ","San Francisco, CA"
1446,United Air Lines Inc.,2016-01-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1447,United Air Lines Inc.,2016-02-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1448,United Air Lines Inc.,2016-03-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1449,United Air Lines Inc.,2016-04-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1450,United Air Lines Inc.,2016-05-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1451,United Air Lines Inc.,2016-06-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1452,United Air Lines Inc.,2016-07-01,"Chicago, IL","Denver, CO","Newark, NJ","Houston, TX","San Francisco, CA"
1453,United Air Lines Inc.,2016-08-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1454,United Air Lines Inc.,2016-09-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1455,United Air Lines Inc.,2016-10-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1456,United Air Lines Inc.,2016-11-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1457,United Air Lines Inc.,2016-12-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1458,United Air Lines Inc.,2017-01-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1459,United Air Lines Inc.,2017-02-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1460,United Air Lines Inc.,2017-03-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1461,United Air Lines Inc.,2017-04-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1462,United Air Lines Inc.,2017-05-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1463,United Air Lines Inc.,2017-06-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1464,United Air Lines Inc.,2017-07-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1465,United Air Lines Inc.,2017-08-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1466,United Air Lines Inc.,2017-09-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1467,United Air Lines Inc.,2017-10-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1468,United Air Lines Inc.,2017-11-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1469,United Air Lines Inc.,2017-12-01,"Chicago, IL","Newark, NJ","Denver, CO","Houston, TX","San Francisco, CA"
1470,United Air Lines Inc.,2018-01-01,"Houston, TX","Chicago, IL","Denver, CO","Newark, NJ","San Francisco, CA"
1471,United Air Lines Inc.,2018-02-01,"Chicago, IL","Denver, CO","Newark, NJ","Houston, TX","San Francisco, CA"
1472,United Air Lines Inc.,2018-03-01,"Denver, CO","Houston, TX","Chicago, IL","Newark, NJ","San Francisco, CA"
1473,United Air Lines Inc.,2018-04-01,"Chicago, IL","Denver, CO","Newark, NJ","Houston, TX","San Francisco, CA"
1474,United Air Lines Inc.,2018-05-01,"Houston, TX","Chicago, IL","Denver, CO","Newark, NJ","San Francisco, CA"
1475,United Air Lines Inc.,2018-06-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1476,United Air Lines Inc.,2018-07-01,"Chicago, IL","Houston, TX","Denver, CO","Newark, NJ","San Francisco, CA"
1477,United Air Lines Inc.,2018-08-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1478,United Air Lines Inc.,2018-09-01,"Chicago, IL","Houston, TX","Denver, CO","San Francisco, CA","Newark, NJ"
1479,United Air Lines Inc.,2018-10-01,"Chicago, IL","Houston, TX","Denver, CO","Newark, NJ","San Francisco, CA"
1480,United Air Lines Inc.,2018-11-01,"Chicago, IL","Houston, TX","Denver, CO","Newark, NJ","San Francisco, CA"
1481,United Air Lines Inc.,2018-12-01,"Chicago, IL","Houston, TX","Denver, CO","Newark, NJ","San Francisco, CA"
1482,United Air Lines Inc.,2019-01-01,"Chicago, IL","Houston, TX","Denver, CO","Newark, NJ","San Francisco, CA"
1483,United Air Lines Inc.,2019-02-01,"Houston, TX","Chicago, IL","Denver, CO","Newark, NJ","San Francisco, CA"
1484,United Air Lines Inc.,2019-03-01,"Chicago, IL","Houston, TX","Denver, CO","Newark, NJ","San Francisco, CA"
1485,United Air Lines Inc.,2019-04-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1486,United Air Lines Inc.,2019-05-01,"Chicago, IL","Houston, TX","Denver, CO","Newark, NJ","San Francisco, CA"
1487,United Air Lines Inc.,2019-06-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1488,United Air Lines Inc.,2019-07-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1489,United Air Lines Inc.,2019-08-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1490,United Air Lines Inc.,2019-09-01,"Chicago, IL","Denver, CO","Houston, TX","San Francisco, CA","Newark, NJ"
1491,United Air Lines Inc.,2019-10-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1492,United Air Lines Inc.,2019-11-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
1493,United Air Lines Inc.,2019-12-01,"Chicago, IL","Denver, CO","Houston, TX","Newark, NJ","San Francisco, CA"
